TRY,USD,0.05258591,2023-03-23,mssql,2023-03-23 20:48:13.4266667
TRY,GBP,0.04294223,2023-03-23,mssql,2023-03-23 20:48:13.4366667
TRY,USD,0.05260666,2023-03-23,mssql,2023-03-23 20:50:40.9600000
TRY,EUR,0.04829168,2023-03-23,mssql,2023-03-23 20:50:40.9700000
TRY,EUR,0.04825789,2023-03-23,mssql,2023-03-23 22:48:13.6700000
TRY,USD,0.05260666,2023-03-23,mssql,2023-03-23 22:50:49.4566667
TRY,EUR,0.04829168,2023-03-23,mssql,2023-03-23 12:50:30.3400000
TRY,EUR,0.04877597,2023-03-23,mssql,2023-03-23 20:48:13.4333333
TRY,GBP,0.04280364,2023-03-23,mssql,2023-03-23 20:50:40.9733333
TRY,USD,0.05256988,2023-03-23,mssql,2023-03-23 22:48:13.6566667
TRY,GBP,0.04277361,2023-03-23,mssql,2023-03-23 22:48:13.6733333
TRY,EUR,0.04829168,2023-03-23,mssql,2023-03-23 22:50:49.4200000
TRY,GBP,0.04280364,2023-03-23,mssql,2023-03-23 22:50:49.4300000
TRY,USD,0.05260666,2023-03-23,mssql,2023-03-23 12:50:30.3266667
TRY,GBP,0.04280364,2023-03-23,mssql,2023-03-23 12:50:30.3333333
TRY,EUR,0.04880167,2023-03-24,mssql,2023-03-24 12:50:54.0800000
TRY,USD,0.05256601,2023-03-24,mssql,2023-03-24 12:50:54.0700000
TRY,GBP,0.04302907,2023-03-24,mssql,2023-03-24 12:50:54.0800000
BRL,USD,0.18898233,2023-03-24,mssql,2023-03-24 16:50:58.4733333
TRY,USD,0.05252901,2023-03-26,mssql,2023-03-26 22:48:19.3000000
TRY,EUR,0.04876740,2023-03-26,mssql,2023-03-26 22:48:19.3066667
TRY,USD,0.05256601,2023-03-26,mssql,2023-03-26 22:52:09.1066667
TRY,GBP,0.04302907,2023-03-26,mssql,2023-03-26 22:52:09.1166667
TRY,GBP,0.04299910,2023-03-26,mssql,2023-03-26 22:48:19.3100000
TRY,EUR,0.04880167,2023-03-26,mssql,2023-03-26 22:52:09.1100000
TRY,EUR,0.04875456,2023-03-27,mssql,2023-03-27 12:52:13.7166667
BRL,USD,0.19120459,2023-03-27,mssql,2023-03-27 16:52:17.3000000
TRY,USD,0.05248077,2023-03-27,mssql,2023-03-27 12:52:13.7100000
TRY,GBP,0.04290041,2023-03-27,mssql,2023-03-27 12:52:13.7200000
TRY,EUR,0.04872060,2023-03-28,mssql,2023-03-28 12:48:22.2666667
TRY,GBP,0.04287043,2023-03-28,mssql,2023-03-28 12:48:22.2700000
TRY,USD,0.05243701,2023-03-28,mssql,2023-03-28 12:52:29.2800000
TRY,EUR,0.04846793,2023-03-28,mssql,2023-03-28 12:52:29.2866667
TRY,USD,0.05244389,2023-03-28,mssql,2023-03-28 12:48:22.2600000
TRY,GBP,0.04267686,2023-03-28,mssql,2023-03-28 12:52:29.2900000
BRL,USD,0.19332264,2023-03-28,mssql,2023-03-28 17:52:33.5300000
TRY,EUR,0.04829611,2023-03-29,mssql,2023-03-29 12:52:37.0833333
BRL,USD,0.19332264,2023-03-29,mssql,2023-03-29 19:52:40.9200000
TRY,USD,0.05237330,2023-03-29,mssql,2023-03-29 12:52:37.0766667
TRY,GBP,0.04252948,2023-03-29,mssql,2023-03-29 12:52:37.0900000
BRL,USD,0.19422378,2023-03-29,mssql,2023-03-29 16:52:40.7100000
BRL,USD,0.19422378,2023-03-29,mssql,2023-03-29 20:52:42.0200000
TRY,USD,0.05226681,2023-03-30,mssql,2023-03-30 12:52:44.7300000
TRY,EUR,0.04810583,2023-03-30,mssql,2023-03-30 12:52:44.7400000
TRY,GBP,0.04241278,2023-03-30,mssql,2023-03-30 12:52:44.7433333
BRL,USD,0.19512957,2023-03-30,mssql,2023-03-30 16:52:48.0200000
TRY,USD,0.05224715,2023-03-31,mssql,2023-03-31 12:52:51.8266667
TRY,GBP,0.04229456,2023-03-31,mssql,2023-03-31 12:52:51.8500000
TRY,EUR,0.04800676,2023-03-31,mssql,2023-03-31 12:52:51.8566667
BRL,USD,0.19685814,2023-03-31,mssql,2023-03-31 16:52:55.8400000
TRY,GBP,0.04226507,2023-04-01,mssql,2023-04-01 12:48:29.5600000
TRY,GBP,0.04229456,2023-04-01,mssql,2023-04-01 12:53:06.6600000
TRY,EUR,0.04797314,2023-04-01,mssql,2023-04-01 14:48:29.7600000
TRY,USD,0.05224715,2023-04-01,mssql,2023-04-01 14:53:15.0800000
BRL,USD,0.19332264,2023-04-01,mssql,2023-04-01 01:52:57.1600000
BRL,USD,0.19685814,2023-04-01,mssql,2023-04-01 02:52:58.1600000
TRY,USD,0.05221060,2023-04-01,mssql,2023-04-01 12:48:29.5466667
TRY,EUR,0.04797314,2023-04-01,mssql,2023-04-01 12:48:29.5500000
TRY,USD,0.05224715,2023-04-01,mssql,2023-04-01 12:53:06.6466667
TRY,EUR,0.04800676,2023-04-01,mssql,2023-04-01 12:53:06.6566667
TRY,USD,0.05221060,2023-04-01,mssql,2023-04-01 14:48:29.7533333
TRY,GBP,0.04226507,2023-04-01,mssql,2023-04-01 14:48:29.7633333
TRY,EUR,0.04800676,2023-04-01,mssql,2023-04-01 14:53:15.0866667
TRY,GBP,0.04229456,2023-04-01,mssql,2023-04-01 14:53:15.0900000
TRY,GBP,0.04226507,2023-04-03,mssql,2023-04-03 00:48:32.4200000
TRY,USD,0.05217763,2023-04-03,mssql,2023-04-03 12:53:36.8433333
TRY,EUR,0.04809357,2023-04-03,mssql,2023-04-03 12:53:36.8500000
TRY,USD,0.05221060,2023-04-03,mssql,2023-04-03 00:48:32.4066667
TRY,EUR,0.04797314,2023-04-03,mssql,2023-04-03 00:48:32.4133333
TRY,USD,0.05224715,2023-04-03,mssql,2023-04-03 01:53:33.5400000
TRY,EUR,0.04800676,2023-04-03,mssql,2023-04-03 01:53:33.5500000
TRY,GBP,0.04229456,2023-04-03,mssql,2023-04-03 01:53:33.5533333
TRY,GBP,0.04234902,2023-04-03,mssql,2023-04-03 12:53:36.8533333
BRL,USD,0.19750746,2023-04-03,mssql,2023-04-03 16:53:40.5566667
TRY,USD,0.05211944,2023-04-04,mssql,2023-04-04 12:53:45.1633333
TRY,EUR,0.04774409,2023-04-04,mssql,2023-04-04 12:53:45.1700000
TRY,GBP,0.04184188,2023-04-04,mssql,2023-04-04 12:53:45.1733333
BRL,USD,0.19702104,2023-04-04,mssql,2023-04-04 16:53:48.5600000
TRY,EUR,0.04771061,2023-04-05,mssql,2023-04-05 03:48:36.4533333
TRY,GBP,0.04181266,2023-04-05,mssql,2023-04-05 03:48:36.4566667
TRY,USD,0.05204755,2023-04-05,mssql,2023-04-05 12:54:51.6133333
TRY,GBP,0.04177197,2023-04-05,mssql,2023-04-05 12:54:51.6266667
BRL,USD,0.19825142,2023-04-05,mssql,2023-04-05 16:54:54.9333333
TRY,GBP,0.04181266,2023-04-05,mssql,2023-04-05 18:48:37.7566667
TRY,USD,0.05208306,2023-04-05,mssql,2023-04-05 03:48:36.4433333
TRY,USD,0.05211944,2023-04-05,mssql,2023-04-05 03:54:48.8533333
TRY,EUR,0.04774409,2023-04-05,mssql,2023-04-05 03:54:48.8633333
TRY,GBP,0.04184188,2023-04-05,mssql,2023-04-05 03:54:48.8666667
TRY,EUR,0.04753891,2023-04-05,mssql,2023-04-05 12:54:51.6200000
TRY,EUR,0.04771061,2023-04-05,mssql,2023-04-05 18:48:37.7500000
TRY,USD,0.05204755,2023-04-05,mssql,2023-04-05 18:55:51.8233333
TRY,GBP,0.04177197,2023-04-05,mssql,2023-04-05 18:55:51.8400000
TRY,USD,0.05208306,2023-04-05,mssql,2023-04-05 18:48:37.7433333
TRY,EUR,0.04753891,2023-04-05,mssql,2023-04-05 18:55:51.8400000
TRY,EUR,0.04770173,2023-04-06,mssql,2023-04-06 23:58:02.8366667
TRY,EUR,0.04750571,2023-04-06,mssql,2023-04-06 05:48:38.7000000
TRY,USD,0.05198559,2023-04-06,mssql,2023-04-06 23:48:40.1600000
TRY,GBP,0.04177022,2023-04-06,mssql,2023-04-06 23:48:40.1733333
TRY,GBP,0.04179938,2023-04-06,mssql,2023-04-06 23:58:02.8400000
TRY,USD,0.05201128,2023-04-06,mssql,2023-04-06 05:48:38.6933333
TRY,GBP,0.04174285,2023-04-06,mssql,2023-04-06 05:48:38.7033333
TRY,USD,0.05204755,2023-04-06,mssql,2023-04-06 05:56:56.1466667
TRY,EUR,0.04753891,2023-04-06,mssql,2023-04-06 05:56:56.1500000
TRY,GBP,0.04177197,2023-04-06,mssql,2023-04-06 05:56:56.1566667
TRY,USD,0.05202210,2023-04-06,mssql,2023-04-06 12:56:58.2466667
TRY,EUR,0.04770173,2023-04-06,mssql,2023-04-06 12:56:58.2500000
TRY,GBP,0.04179938,2023-04-06,mssql,2023-04-06 12:56:58.2566667
BRL,USD,0.19732818,2023-04-06,mssql,2023-04-06 16:57:02.2266667
TRY,EUR,0.04766853,2023-04-06,mssql,2023-04-06 23:48:40.1700000
TRY,USD,0.05202210,2023-04-06,mssql,2023-04-06 23:58:02.8300000
TRY,USD,0.05202995,2023-04-07,mssql,2023-04-07 12:58:06.3466667
TRY,EUR,0.04766058,2023-04-07,mssql,2023-04-07 12:58:06.3633333
TRY,GBP,0.04189728,2023-04-07,mssql,2023-04-07 12:58:06.3800000
TRY,USD,0.05199343,2023-04-08,mssql,2023-04-08 17:40:50.9366667
TRY,GBP,0.04186798,2023-04-08,mssql,2023-04-08 17:40:50.9533333
TRY,USD,0.05199343,2023-04-08,mssql,2023-04-08 19:40:51.0100000
TRY,EUR,0.04762721,2023-04-08,mssql,2023-04-08 19:40:51.0166667
TRY,GBP,0.04186798,2023-04-08,mssql,2023-04-08 19:40:51.0233333
TRY,USD,0.05202995,2023-04-08,mssql,2023-04-08 19:50:38.5133333
TRY,EUR,0.04766058,2023-04-08,mssql,2023-04-08 19:50:38.5300000
TRY,GBP,0.04189728,2023-04-08,mssql,2023-04-08 19:50:38.5333333
TRY,GBP,0.04189728,2023-04-08,mssql,2023-04-08 17:50:30.1866667
TRY,EUR,0.04762721,2023-04-08,mssql,2023-04-08 17:40:50.9633333
TRY,USD,0.05202995,2023-04-08,mssql,2023-04-08 17:50:30.1466667
TRY,EUR,0.04766058,2023-04-08,mssql,2023-04-08 17:50:30.1566667
TRY,USD,0.05201669,2023-04-10,mssql,2023-04-10 12:50:55.0066667
TRY,GBP,0.04193488,2023-04-10,mssql,2023-04-10 12:50:55.0233333
TRY,GBP,0.04186798,2023-04-10,mssql,2023-04-10 04:40:51.4100000
TRY,EUR,0.04766058,2023-04-10,mssql,2023-04-10 04:50:53.3566667
TRY,USD,0.05202995,2023-04-10,mssql,2023-04-10 04:50:53.3500000
TRY,GBP,0.04189728,2023-04-10,mssql,2023-04-10 04:50:53.3633333
TRY,USD,0.05199343,2023-04-10,mssql,2023-04-10 04:40:51.3966667
TRY,EUR,0.04762721,2023-04-10,mssql,2023-04-10 04:40:51.4066667
TRY,EUR,0.04769559,2023-04-10,mssql,2023-04-10 12:50:55.0166667
BRL,USD,0.19674195,2023-04-10,mssql,2023-04-10 16:50:58.1200000
TRY,USD,0.05195237,2023-04-11,mssql,2023-04-11 12:51:00.4333333
TRY,EUR,0.04764264,2023-04-11,mssql,2023-04-11 12:51:00.4533333
BRL,USD,0.19951319,2023-04-11,mssql,2023-04-11 16:51:03.7900000
TRY,GBP,0.04186080,2023-04-11,mssql,2023-04-11 12:51:00.4466667
TRY,USD,0.05188067,2023-04-12,mssql,2023-04-12 12:51:05.3500000
TRY,EUR,0.04748496,2023-04-12,mssql,2023-04-12 12:51:05.3566667
TRY,GBP,0.04185028,2023-04-12,mssql,2023-04-12 12:51:05.3633333
BRL,USD,0.20206102,2023-04-12,mssql,2023-04-12 16:51:09.3266667
TRY,USD,0.05184436,2023-04-13,mssql,2023-04-13 11:40:52.2866667
TRY,EUR,0.04745161,2023-04-13,mssql,2023-04-13 11:40:52.2933333
TRY,GBP,0.04182088,2023-04-13,mssql,2023-04-13 11:40:52.3000000
TRY,EUR,0.04708918,2023-04-13,mssql,2023-04-13 12:52:12.7966667
BRL,USD,0.20370333,2023-04-13,mssql,2023-04-13 16:52:19.1033333
TRY,USD,0.05183093,2023-04-13,mssql,2023-04-13 12:52:12.7900000
TRY,GBP,0.04152100,2023-04-13,mssql,2023-04-13 12:52:12.8000000
TRY,USD,0.05188067,2023-04-13,mssql,2023-04-13 11:52:12.6033333
TRY,GBP,0.04185028,2023-04-13,mssql,2023-04-13 11:52:12.6133333
TRY,EUR,0.04748496,2023-04-13,mssql,2023-04-13 11:52:12.6100000
TRY,USD,0.05179469,2023-04-14,mssql,2023-04-14 08:40:52.5633333
TRY,GBP,0.04149205,2023-04-14,mssql,2023-04-14 08:40:52.5733333
TRY,EUR,0.04708918,2023-04-14,mssql,2023-04-14 09:53:42.3633333
TRY,USD,0.05175233,2023-04-14,mssql,2023-04-14 12:53:42.9766667
TRY,GBP,0.04142845,2023-04-14,mssql,2023-04-14 12:53:42.9866667
TRY,EUR,0.04678954,2023-04-14,mssql,2023-04-14 23:53:53.1600000
TRY,EUR,0.04705617,2023-04-14,mssql,2023-04-14 08:40:52.5700000
TRY,USD,0.05183093,2023-04-14,mssql,2023-04-14 09:53:42.3566667
TRY,EUR,0.04678954,2023-04-14,mssql,2023-04-14 12:53:42.9833333
TRY,USD,0.05171620,2023-04-14,mssql,2023-04-14 23:40:52.8533333
TRY,EUR,0.04675672,2023-04-14,mssql,2023-04-14 23:40:52.8633333
TRY,GBP,0.04139947,2023-04-14,mssql,2023-04-14 23:40:52.8666667
TRY,GBP,0.04152100,2023-04-14,mssql,2023-04-14 09:53:42.3700000
BRL,USD,0.20222856,2023-04-14,mssql,2023-04-14 16:53:46.0266667
TRY,USD,0.05175233,2023-04-14,mssql,2023-04-14 23:53:53.1500000
TRY,GBP,0.04142845,2023-04-14,mssql,2023-04-14 23:53:53.1700000
TRY,GBP,0.04142845,2023-04-15,mssql,2023-04-15 20:54:56.0733333
TRY,USD,0.05171620,2023-04-15,mssql,2023-04-15 20:40:53.1466667
TRY,GBP,0.04139947,2023-04-15,mssql,2023-04-15 20:40:53.1533333
TRY,EUR,0.04675672,2023-04-15,mssql,2023-04-15 20:40:53.1566667
TRY,USD,0.05175233,2023-04-15,mssql,2023-04-15 20:54:56.0600000
TRY,EUR,0.04678954,2023-04-15,mssql,2023-04-15 20:54:56.0700000
TRY,GBP,0.04142845,2023-04-16,mssql,2023-04-16 22:55:09.5600000
TRY,USD,0.05171620,2023-04-16,mssql,2023-04-16 22:40:53.5800000
TRY,GBP,0.04139947,2023-04-16,mssql,2023-04-16 22:40:53.5933333
TRY,USD,0.05175233,2023-04-16,mssql,2023-04-16 22:55:09.5500000
TRY,EUR,0.04678954,2023-04-16,mssql,2023-04-16 22:55:09.5533333
TRY,EUR,0.04675672,2023-04-16,mssql,2023-04-16 22:40:53.5866667
TRY,EUR,0.04708763,2023-04-17,mssql,2023-04-17 12:55:12.3566667
BRL,USD,0.20236770,2023-04-17,mssql,2023-04-17 16:55:15.5966667
TRY,USD,0.05170470,2023-04-17,mssql,2023-04-17 12:55:12.3500000
TRY,GBP,0.04174250,2023-04-17,mssql,2023-04-17 12:55:12.3600000
TRY,USD,0.05170470,2023-04-18,mssql,2023-04-18 07:55:24.1500000
TRY,GBP,0.04174250,2023-04-18,mssql,2023-04-18 07:55:24.1666667
TRY,EUR,0.04707987,2023-04-18,mssql,2023-04-18 12:55:25.0966667
TRY,USD,0.05166837,2023-04-18,mssql,2023-04-18 07:40:54.0333333
TRY,EUR,0.04705462,2023-04-18,mssql,2023-04-18 07:40:54.0400000
TRY,GBP,0.04171325,2023-04-18,mssql,2023-04-18 07:40:54.0433333
TRY,EUR,0.04708763,2023-04-18,mssql,2023-04-18 07:55:24.1600000
TRY,USD,0.05164782,2023-04-18,mssql,2023-04-18 12:55:25.0900000
TRY,GBP,0.04161499,2023-04-18,mssql,2023-04-18 12:55:25.1000000
BRL,USD,0.20132066,2023-04-18,mssql,2023-04-18 16:55:28.1533333
TRY,EUR,0.04704687,2023-04-19,mssql,2023-04-19 03:40:54.3866667
TRY,GBP,0.04158592,2023-04-19,mssql,2023-04-19 03:40:54.3966667
TRY,USD,0.05164782,2023-04-19,mssql,2023-04-19 03:55:39.0000000
TRY,EUR,0.04707987,2023-04-19,mssql,2023-04-19 03:55:39.0066667
TRY,GBP,0.04161499,2023-04-19,mssql,2023-04-19 03:55:39.0100000
TRY,USD,0.05161157,2023-04-19,mssql,2023-04-19 08:40:54.4866667
TRY,GBP,0.04158592,2023-04-19,mssql,2023-04-19 08:40:54.5166667
TRY,USD,0.05164782,2023-04-19,mssql,2023-04-19 08:56:38.7100000
TRY,GBP,0.04161499,2023-04-19,mssql,2023-04-19 08:56:38.7233333
TRY,EUR,0.04717582,2023-04-19,mssql,2023-04-19 12:56:39.5900000
BRL,USD,0.19817285,2023-04-19,mssql,2023-04-19 16:56:43.2000000
TRY,GBP,0.04158592,2023-04-19,mssql,2023-04-19 17:40:54.8000000
TRY,USD,0.05163396,2023-04-19,mssql,2023-04-19 17:56:48.5100000
TRY,GBP,0.04160651,2023-04-19,mssql,2023-04-19 17:56:48.5200000
TRY,EUR,0.04704687,2023-04-19,mssql,2023-04-19 08:40:54.5000000
TRY,EUR,0.04707987,2023-04-19,mssql,2023-04-19 08:56:38.7200000
TRY,USD,0.05163396,2023-04-19,mssql,2023-04-19 12:56:39.5833333
TRY,GBP,0.04160651,2023-04-19,mssql,2023-04-19 12:56:39.5933333
TRY,USD,0.05161157,2023-04-19,mssql,2023-04-19 03:40:54.3833333
TRY,USD,0.05161157,2023-04-19,mssql,2023-04-19 17:40:54.7633333
TRY,EUR,0.04717582,2023-04-19,mssql,2023-04-19 17:56:48.5166667
TRY,EUR,0.04704687,2023-04-19,mssql,2023-04-19 17:40:54.7933333
TRY,EUR,0.04717582,2023-04-20,mssql,2023-04-20 09:57:50.7133333
TRY,USD,0.05159799,2023-04-20,mssql,2023-04-20 09:40:55.0433333
TRY,GBP,0.04157728,2023-04-20,mssql,2023-04-20 09:40:55.0600000
TRY,EUR,0.04714290,2023-04-20,mssql,2023-04-20 09:40:55.0500000
TRY,USD,0.05163396,2023-04-20,mssql,2023-04-20 09:57:50.7100000
TRY,GBP,0.04160651,2023-04-20,mssql,2023-04-20 09:57:50.7200000
BRL,USD,0.19805510,2023-04-20,mssql,2023-04-20 16:57:54.3066667
TRY,USD,0.05159799,2023-04-21,mssql,2023-04-21 07:40:55.3966667
TRY,GBP,0.04157728,2023-04-21,mssql,2023-04-21 07:40:55.4100000
TRY,USD,0.05159799,2023-04-21,mssql,2023-04-21 15:40:55.6100000
TRY,GBP,0.04157728,2023-04-21,mssql,2023-04-21 15:40:55.6200000
TRY,EUR,0.04717582,2023-04-21,mssql,2023-04-21 15:59:06.6200000
TRY,EUR,0.04714290,2023-04-21,mssql,2023-04-21 17:40:55.6900000
TRY,USD,0.05163396,2023-04-21,mssql,2023-04-21 07:58:56.9400000
TRY,GBP,0.04160651,2023-04-21,mssql,2023-04-21 07:58:56.9500000
TRY,EUR,0.04714290,2023-04-21,mssql,2023-04-21 15:40:55.6133333
TRY,USD,0.05163396,2023-04-21,mssql,2023-04-21 15:59:06.6133333
TRY,EUR,0.04714290,2023-04-21,mssql,2023-04-21 07:40:55.4066667
TRY,EUR,0.04717582,2023-04-21,mssql,2023-04-21 07:58:56.9466667
TRY,GBP,0.04160651,2023-04-21,mssql,2023-04-21 15:59:06.6266667
TRY,USD,0.05163396,2023-04-21,mssql,2023-04-21 17:59:14.9600000
TRY,GBP,0.04160651,2023-04-21,mssql,2023-04-21 17:59:14.9733333
TRY,USD,0.05159799,2023-04-21,mssql,2023-04-21 17:40:55.6733333
TRY,GBP,0.04157728,2023-04-21,mssql,2023-04-21 17:40:55.7000000
TRY,EUR,0.04717582,2023-04-21,mssql,2023-04-21 17:59:14.9666667
TRY,USD,0.05163396,2023-04-23,mssql,2023-04-23 02:59:29.9600000
TRY,USD,0.05159799,2023-04-23,mssql,2023-04-23 02:40:56.1633333
TRY,EUR,0.04717582,2023-04-23,mssql,2023-04-23 04:59:38.3400000
TRY,EUR,0.04714290,2023-04-23,mssql,2023-04-23 02:40:56.1700000
TRY,GBP,0.04157728,2023-04-23,mssql,2023-04-23 02:40:56.1766667
TRY,EUR,0.04717582,2023-04-23,mssql,2023-04-23 02:59:29.9700000
TRY,GBP,0.04160651,2023-04-23,mssql,2023-04-23 02:59:29.9766667
TRY,USD,0.05159799,2023-04-23,mssql,2023-04-23 04:40:56.2300000
TRY,EUR,0.04714290,2023-04-23,mssql,2023-04-23 04:40:56.2333333
TRY,GBP,0.04157728,2023-04-23,mssql,2023-04-23 04:40:56.2400000
TRY,USD,0.05163396,2023-04-23,mssql,2023-04-23 04:59:38.3266667
TRY,GBP,0.04160651,2023-04-23,mssql,2023-04-23 04:59:38.3333333
TRY,USD,0.05159799,2023-04-24,mssql,2023-04-24 13:40:56.6800000
TRY,EUR,0.04714290,2023-04-24,mssql,2023-04-24 13:40:56.6933333
TRY,USD,0.05162170,2023-04-24,mssql,2023-04-24 13:59:53.7666667
TRY,GBP,0.04157537,2023-04-24,mssql,2023-04-24 13:59:53.7800000
TRY,GBP,0.04157728,2023-04-24,mssql,2023-04-24 13:40:56.7000000
TRY,EUR,0.04693624,2023-04-24,mssql,2023-04-24 13:59:53.7733333
TRY,EUR,0.04693624,2023-04-24,mssql,2023-04-24 16:00:02.3333333
TRY,EUR,0.04693624,2023-04-24,mssql,2023-04-24 18:00:10.7400000
TRY,USD,0.05159799,2023-04-24,mssql,2023-04-24 15:40:56.7733333
TRY,GBP,0.04157728,2023-04-24,mssql,2023-04-24 15:40:56.7866667
TRY,USD,0.05162170,2023-04-24,mssql,2023-04-24 16:00:02.3233333
